"t","s","i","r","place","betap","gammap","M1","M2","M3"
86.75,13301944,456282.7,8441860,1,2.022192e-08,0.33333,0,1,0
86.75,410060.6,39.50404,1607874,2,3.303601e-07,0.33333,0,0,1
86.75,12768441,10732.17,50026795,3,1.06147e-08,0.33333,0,0,0
86.8,13295819,454815.7,8449452,1,2.022192e-08,0.33333,0,0,0
86.8,410060.3,39.11515,1607874,2,3.303601e-07,0.33333,0,0,1
86.8,12768369,10626.6,50026973,3,1.06147e-08,0.33333,0,0,0
86.85,13289716,453350.8,8457020,1,2.022192e-08,0.33333,0,1,0
86.85,410060.1,38.68034,1607875,2,3.303601e-07,0.33333,0,0,0
86.85,12768297,10522.07,50027149,3,1.06147e-08,0.33333,0,1,0
86.9,13283635,451887.7,8464564,1,2.022192e-08,0.33333,0,1,1
86.9,410059.8,38.39906,1607876,2,3.303601e-07,0.33333,0,0,1
86.9,12768226,10418.47,50027324,3,1.06147e-08,0.33333,0,1,0
86.95,13277577,450426.5,8472083,1,2.022192e-08,0.33333,0,0,1
86.95,410059.6,38.0708,1607876,2,3.303601e-07,0.33333,1,0,1
86.95,12768156,10315.99,50027497,3,1.06147e-08,0.33333,0,1,0
87,13271542,448967.4,8479578,1,2.022192e-08,0.33333,0,1,0
87,410059.3,37.64626,1607877,2,3.303601e-07,0.33333,1,0,1
87,12768087,10214.52,50027668,3,1.06147e-08,0.33333,2,2,0
87.05,13265528,447510.4,8487048,1,2.022192e-08,0.33333,0,2,1
87.05,410059,37.32541,1607878,2,3.303601e-07,0.33333,0,0,3
87.05,12768018,10113.84,50027837,3,1.06147e-08,0.33333,0,0,0
87.1,13259537,446055.1,8494495,1,2.022192e-08,0.33333,0,0,0
87.1,410058.8,36.90822,1607878,2,3.303601e-07,0.33333,0,0,1
87.1,12767950,10014.51,50028005,3,1.06147e-08,0.33333,0,0,0
87.15,13253568,444602.1,8501917,1,2.022192e-08,0.33333,0,0,2
87.15,410058.5,36.49512,1607879,2,3.303601e-07,0.33333,3,0,1
87.15,12767882,9916.003,50028171,3,1.06147e-08,0.33333,1,0,0
87.2,13247621,443151.2,8509315,1,2.022192e-08,0.33333,0,2,1
87.2,410058.3,35.93684,1607879,2,3.303601e-07,0.33333,0,0,1
87.2,12767815,9818.515,50028335,3,1.06147e-08,0.33333,1,1,0
87.25,13241696,441702.2,8516688,1,2.022192e-08,0.33333,0,0,1
87.25,410058.1,35.68257,1607880,2,3.303601e-07,0.33333,3,0,1
87.25,12767749,9721.887,50028498,3,1.06147e-08,0.33333,1,0,0
87.3,13235793,440255.6,8524038,1,2.022192e-08,0.33333,0,2,0
87.3,410057.8,35.13228,1607881,2,3.303601e-07,0.33333,2,0,1
87.3,12767683,9626.259,50028659,3,1.06147e-08,0.33333,3,1,0
87.35,13229913,438811.1,8531363,1,2.022192e-08,0.33333,0,1,0
87.35,410057.6,34.78643,1607881,2,3.303601e-07,0.33333,0,0,0
87.35,12767618,9531.373,50028819,3,1.06147e-08,0.33333,2,0,0
87.4,13224054,437368.6,8538665,1,2.022192e-08,0.33333,0,0,0
87.4,410057.3,34.49373,1607882,2,3.303601e-07,0.33333,0,0,0
87.4,12767554,9437.47,50028977,3,1.06147e-08,0.33333,0,1,0
87.45,13218217,435928.2,8545942,1,2.022192e-08,0.33333,0,0,0
87.45,410057.1,34.20391,1607882,2,3.303601e-07,0.33333,4,0,1
87.45,12767491,9344.54,50029134,3,1.06147e-08,0.33333,0,0,0
87.5,13212401,434490.3,8553196,1,2.022192e-08,0.33333,0,1,1
87.5,410056.9,33.61843,1607883,2,3.303601e-07,0.33333,0,0,0
87.5,12767428,9252.625,50029289,3,1.06147e-08,0.33333,0,0,0
87.55,13206608,433054.2,8560425,1,2.022192e-08,0.33333,0,0,0
87.55,410056.7,33.33723,1607883,2,3.303601e-07,0.33333,0,0,0
87.55,12767365,9161.613,50029442,3,1.06147e-08,0.33333,0,0,0
87.6,13200836,431620.5,8567631,1,2.022192e-08,0.33333,0,0,1
87.6,410056.4,33.00904,1607884,2,3.303601e-07,0.33333,1,0,0
87.6,12767303,9071.448,50029594,3,1.06147e-08,0.33333,0,1,0
87.65,13195086,430188.9,8574812,1,2.022192e-08,0.33333,0,0,0
87.65,410056.2,32.68409,1607884,2,3.303601e-07,0.33333,3,0,2
87.65,12767242,8982.169,50029744,3,1.06147e-08,0.33333,1,1,0
87.7,13189357,428759.9,8581970,1,2.022192e-08,0.33333,0,2,1
87.7,410056,32.16332,1607885,2,3.303601e-07,0.33333,0,0,2
87.7,12767182,8893.769,50029893,3,1.06147e-08,0.33333,0,0,0
87.75,13183650,427332.8,8589104,1,2.022192e-08,0.33333,0,0,1
87.75,410055.8,31.84669,1607886,2,3.303601e-07,0.33333,1,0,1
87.75,12767122,8806.387,50030041,3,1.06147e-08,0.33333,1,1,0
87.8,13177965,425908.2,8596215,1,2.022192e-08,0.33333,0,0,3
87.8,410055.6,31.48342,1607886,2,3.303601e-07,0.33333,0,0,1
87.8,12767062,8719.717,50030187,3,1.06147e-08,0.33333,0,2,0
87.85,13172300,424485.7,8603301,1,2.022192e-08,0.33333,0,0,2
87.85,410055.3,31.22324,1607887,2,3.303601e-07,0.33333,0,0,1
87.85,12767004,8633.998,50030332,3,1.06147e-08,0.33333,0,6,0
87.9,13166658,423065.5,8610364,1,2.022192e-08,0.33333,0,0,0
87.9,410055.1,31.16463,1607887,2,3.303601e-07,0.33333,1,0,0
87.9,12766945,8548.874,50030475,3,1.06147e-08,0.33333,0,1,0
87.95,13161036,421647.9,8617403,1,2.022192e-08,0.33333,0,0,2
87.95,410054.9,30.85783,1607888,2,3.303601e-07,0.33333,1,0,1
87.95,12766888,8464.687,50030617,3,1.06147e-08,0.33333,2,1,0
88,13155436,420232.6,8624419,1,2.022192e-08,0.33333,0,1,1
88,410054.7,30.5043,1607888,2,3.303601e-07,0.33333,0,0,0
88,12766831,8381.378,50030757,3,1.06147e-08,0.33333,1,1,0
88.05,13149857,418819.7,8631411,1,2.022192e-08,0.33333,0,0,1
88.05,410054.5,30.30351,1607889,2,3.303601e-07,0.33333,1,0,0
88.05,12766774,8298.839,50030896,3,1.06147e-08,0.33333,0,0,0
88.1,13144299,417409.1,8638379,1,2.022192e-08,0.33333,0,1,0
88.1,410054.3,29.95544,1607889,2,3.303601e-07,0.33333,1,0,0
88.1,12766718,8217.212,50031034,3,1.06147e-08,0.33333,0,0,0
88.15,13138762,416001,8645324,1,2.022192e-08,0.33333,0,0,0
88.15,410054.1,29.66054,1607890,2,3.303601e-07,0.33333,0,0,2
88.15,12766663,8136.338,50031170,3,1.06147e-08,0.33333,0,1,0
88.2,13133246,414595.4,8652246,1,2.022192e-08,0.33333,0,1,1
88.2,410053.9,29.3188,1607890,2,3.303601e-07,0.33333,2,0,0
88.2,12766608,8056.31,50031305,3,1.06147e-08,0.33333,0,0,0
88.25,13127751,413192.1,8659144,1,2.022192e-08,0.33333,0,1,0
88.25,410053.7,28.98042,1607891,2,3.303601e-07,0.33333,0,0,0
88.25,12766554,7977.069,50031438,3,1.06147e-08,0.33333,0,2,0
88.3,13122277,411791.3,8666019,1,2.022192e-08,0.33333,0,0,0
88.3,410053.5,28.84438,1607891,2,3.303601e-07,0.33333,1,0,1
88.3,12766500,7898.458,50031571,3,1.06147e-08,0.33333,0,0,0
88.35,13116824,410393.1,8672870,1,2.022192e-08,0.33333,0,1,0
88.35,410053.3,28.46092,1607892,2,3.303601e-07,0.33333,0,0,0
88.35,12766447,7820.77,50031702,3,1.06147e-08,0.33333,0,0,0
88.4,13111391,408997.3,8679698,1,2.022192e-08,0.33333,0,2,0
88.4,410053.1,28.23049,1607892,2,3.303601e-07,0.33333,0,0,1
88.4,12766394,7743.797,50031831,3,1.06147e-08,0.33333,0,2,0
88.45,13105980,407603.9,8686503,1,2.022192e-08,0.33333,0,0,2
88.45,410052.9,28.10183,1607893,2,3.303601e-07,0.33333,0,0,1
88.45,12766342,7667.531,50031960,3,1.06147e-08,0.33333,1,0,0
88.5,13100589,406213.1,8693285,1,2.022192e-08,0.33333,0,2,0
88.5,410052.7,27.77543,1607893,2,3.303601e-07,0.33333,1,0,0
88.5,12766290,7592.165,50032087,3,1.06147e-08,0.33333,0,0,0
88.55,13095218,404824.9,8700044,1,2.022192e-08,0.33333,0,2,0
88.55,410052.6,27.55175,1607893,2,3.303601e-07,0.33333,0,0,0
88.55,12766239,7517.441,50032213,3,1.06147e-08,0.33333,2,0,0
88.6,13089869,403439.2,8706779,1,2.022192e-08,0.33333,0,1,3
88.6,410052.4,27.38003,1607894,2,3.303601e-07,0.33333,1,0,0
88.6,12766188,7443.353,50032338,3,1.06147e-08,0.33333,0,1,0
88.65,13084539,402056,8713492,1,2.022192e-08,0.33333,0,2,2
88.65,410052.2,27.16024,1607894,2,3.303601e-07,0.33333,0,0,0
88.65,12766138,7370.193,50032461,3,1.06147e-08,0.33333,1,0,0
88.7,13079230,400675.4,8720181,1,2.022192e-08,0.33333,0,1,1
88.7,410052,26.99237,1607895,2,3.303601e-07,0.33333,1,0,1
88.7,12766088,7297.703,50032583,3,1.06147e-08,0.33333,0,1,0
88.75,13073942,399297.5,8726847,1,2.022192e-08,0.33333,0,1,1
88.75,410051.8,26.72664,1607895,2,3.303601e-07,0.33333,0,0,1
88.75,12766039,7225.926,50032704,3,1.06147e-08,0.33333,3,1,0
88.8,13068674,397922.2,8733491,1,2.022192e-08,0.33333,0,1,1
88.8,410051.6,26.51328,1607896,2,3.303601e-07,0.33333,3,0,1
88.8,12765990,7154.706,50032824,3,1.06147e-08,0.33333,0,0,0
88.85,13063426,396549.7,8740111,1,2.022192e-08,0.33333,0,1,1
88.85,410051.5,26.10301,1607896,2,3.303601e-07,0.33333,0,0,1
88.85,12765942,7084.386,50032943,3,1.06147e-08,0.33333,1,0,0
88.9,13058198,395179.6,8746709,1,2.022192e-08,0.33333,0,2,1
88.9,410051.3,25.84604,1607897,2,3.303601e-07,0.33333,0,0,0
88.9,12765894,7014.708,50033060,3,1.06147e-08,0.33333,2,0,0
88.95,13052991,393812.2,8753284,1,2.022192e-08,0.33333,0,1,0
88.95,410051.1,25.69111,1607897,2,3.303601e-07,0.33333,4,0,1
88.95,12765847,6945.617,50033177,3,1.06147e-08,0.33333,0,0,0
89,13047803,392447.7,8759836,1,2.022192e-08,0.33333,0,0,1
89,410050.9,25.23918,1607897,2,3.303601e-07,0.33333,0,0,0
89,12765800,6877.304,50033292,3,1.06147e-08,0.33333,1,2,0
89.05,13042636,391085.7,8766365,1,2.022192e-08,0.33333,0,0,1
89.05,410050.8,25.09022,1607898,2,3.303601e-07,0.33333,1,0,0
89.05,12765754,6809.515,50033406,3,1.06147e-08,0.33333,2,0,0
89.1,13037488,389726.5,8772872,1,2.022192e-08,0.33333,0,0,3
89.1,410050.6,24.79346,1607898,2,3.303601e-07,0.33333,0,0,0
89.1,12765708,6742.442,50033519,3,1.06147e-08,0.33333,0,1,0
89.15,13032361,388369.8,8779356,1,2.022192e-08,0.33333,0,1,0
89.15,410050.4,24.59914,1607899,2,3.303601e-07,0.33333,0,0,1
89.15,12765662,6676.179,50033631,3,1.06147e-08,0.33333,0,0,0
89.2,13027253,387015.9,8785817,1,2.022192e-08,0.33333,0,1,0
89.2,410050.3,24.35697,1607899,2,3.303601e-07,0.33333,1,0,1
89.2,12765617,6610.518,50033741,3,1.06147e-08,0.33333,1,1,0
89.25,13022165,385664.8,8792256,1,2.022192e-08,0.33333,0,0,0
89.25,410050.1,24.11719,1607900,2,3.303601e-07,0.33333,1,0,0
89.25,12765573,6545.404,50033851,3,1.06147e-08,0.33333,0,0,0
89.3,13017097,384316.4,8798673,1,2.022192e-08,0.33333,0,0,0
89.3,410049.9,23.83001,1607900,2,3.303601e-07,0.33333,1,0,0
89.3,12765529,6480.98,50033959,3,1.06147e-08,0.33333,0,1,0
89.35,13012049,382970.9,8805067,1,2.022192e-08,0.33333,0,1,0
89.35,410049.8,23.59542,1607900,2,3.303601e-07,0.33333,4,0,1
89.35,12765485,6417.14,50034067,3,1.06147e-08,0.33333,0,0,0
89.4,13007020,381628.1,8811438,1,2.022192e-08,0.33333,0,1,1
89.4,410049.6,23.16412,1607901,2,3.303601e-07,0.33333,1,0,0
89.4,12765442,6354.028,50034173,3,1.06147e-08,0.33333,2,1,0
89.45,13002011,380288.1,8817788,1,2.022192e-08,0.33333,0,0,1
89.45,410049.5,22.98583,1607901,2,3.303601e-07,0.33333,1,0,0
89.45,12765399,6291.388,50034279,3,1.06147e-08,0.33333,1,0,0
89.5,12997022,378950.8,8824115,1,2.022192e-08,0.33333,0,0,0
89.5,410049.3,22.7098,1607901,2,3.303601e-07,0.33333,1,0,1
89.5,12765356,6229.464,50034383,3,1.06147e-08,0.33333,0,0,0
89.55,12992051,377616.4,8830419,1,2.022192e-08,0.33333,0,0,0
89.55,410049.2,22.38672,1607902,2,3.303601e-07,0.33333,0,0,1
89.55,12765314,6168.198,50034486,3,1.06147e-08,0.33333,2,1,0
89.6,12987101,376284.8,8836702,1,2.022192e-08,0.33333,0,0,0
89.6,410049,22.16633,1607902,2,3.303601e-07,0.33333,0,0,0
89.6,12765273,6107.387,50034589,3,1.06147e-08,0.33333,0,1,0
89.65,12982169,374955.9,8842962,1,2.022192e-08,0.33333,0,1,0
89.65,410048.9,21.99787,1607903,2,3.303601e-07,0.33333,0,0,1
89.65,12765232,6047.223,50034690,3,1.06147e-08,0.33333,0,1,0
89.7,12977257,373629.9,8849200,1,2.022192e-08,0.33333,0,0,1
89.7,410048.7,21.83107,1607903,2,3.303601e-07,0.33333,1,0,4
89.7,12765191,5987.702,50034790,3,1.06147e-08,0.33333,0,0,0
89.75,12972364,372306.7,8855416,1,2.022192e-08,0.33333,0,0,0
89.75,410048.6,21.36738,1607903,2,3.303601e-07,0.33333,2,0,0
89.75,12765151,5929.015,50034890,3,1.06147e-08,0.33333,1,2,0
89.8,12967491,370986.5,8861610,1,2.022192e-08,0.33333,0,2,0
89.8,410048.4,21.15703,1607904,2,3.303601e-07,0.33333,1,0,1
89.8,12765111,5870.507,50034988,3,1.06147e-08,0.33333,0,0,0
89.85,12962636,369669,8867782,1,2.022192e-08,0.33333,0,0,2
89.85,410048.3,20.94875,1607904,2,3.303601e-07,0.33333,1,0,0
89.85,12765071,5812.774,50035085,3,1.06147e-08,0.33333,0,0,0
89.9,12957800,368354.3,8873932,1,2.022192e-08,0.33333,0,0,2
89.9,410048.1,20.69276,1607904,2,3.303601e-07,0.33333,1,0,5
89.9,12765032,5755.659,50035182,3,1.06147e-08,0.33333,2,1,0
89.95,12952984,367042.7,8880061,1,2.022192e-08,0.33333,0,0,0
89.95,410048,20.24029,1607905,2,3.303601e-07,0.33333,0,0,0
89.95,12764993,5699.206,50035277,3,1.06147e-08,0.33333,0,1,0
90,12948186,365733.9,8886167,1,2.022192e-08,0.33333,0,1,0
90,410047.9,20.09078,1607905,2,3.303601e-07,0.33333,1,0,0
90,12764955,5643.059,50035372,3,1.06147e-08,0.33333,0,2,0
90.05,12943408,364427.9,8892252,1,2.022192e-08,0.33333,0,2,1
90.05,410047.7,19.9925,1607905,2,3.303601e-07,0.33333,1,0,0
90.05,12764917,5587.416,50035465,3,1.06147e-08,0.33333,0,0,0
90.1,12938648,363124.8,8898315,1,2.022192e-08,0.33333,0,0,0
90.1,410047.6,19.84544,1607906,2,3.303601e-07,0.33333,0,0,0
90.1,12764879,5532.469,50035558,3,1.06147e-08,0.33333,1,1,0
90.15,12933907,361824.8,8904356,1,2.022192e-08,0.33333,0,0,0
90.15,410047.5,19.69982,1607906,2,3.303601e-07,0.33333,0,0,1
90.15,12764842,5477.913,50035650,3,1.06147e-08,0.33333,0,2,0
90.2,12929184,360527.7,8910375,1,2.022192e-08,0.33333,0,0,0
90.2,410047.3,19.55564,1607906,2,3.303601e-07,0.33333,1,0,0
90.2,12764805,5423.944,50035740,3,1.06147e-08,0.33333,2,0,0
90.25,12924480,359233.6,8916373,1,2.022192e-08,0.33333,0,0,0
90.25,410047.2,19.31337,1607907,2,3.303601e-07,0.33333,0,0,3
90.25,12764768,5370.457,50035830,3,1.06147e-08,0.33333,0,0,0
90.3,12919795,357942.3,8922350,1,2.022192e-08,0.33333,0,4,0
90.3,410047.1,18.97398,1607907,2,3.303601e-07,0.33333,0,0,1
90.3,12764732,5317.744,50035919,3,1.06147e-08,0.33333,1,1,0
90.35,12915129,356653.9,8928305,1,2.022192e-08,0.33333,0,0,0
90.35,410046.9,18.9862,1607907,2,3.303601e-07,0.33333,0,0,1
90.35,12764696,5265.352,50036008,3,1.06147e-08,0.33333,0,1,0
90.4,12910481,355368.5,8934238,1,2.022192e-08,0.33333,0,0,0
90.4,410046.8,18.79929,1607908,2,3.303601e-07,0.33333,0,0,3
90.4,12764661,5213.525,50036095,3,1.06147e-08,0.33333,0,0,0
90.45,12905851,354086.2,8940150,1,2.022192e-08,0.33333,0,0,0
90.45,410046.7,18.46496,1607908,2,3.303601e-07,0.33333,0,0,0
90.45,12764625,5162.357,50036181,3,1.06147e-08,0.33333,0,0,0
90.5,12901240,352806.8,8946041,1,2.022192e-08,0.33333,0,1,1
90.5,410046.6,18.28318,1607908,2,3.303601e-07,0.33333,3,0,1
90.5,12764591,5111.543,50036267,3,1.06147e-08,0.33333,0,0,0
90.55,12896647,351530.4,8951910,1,2.022192e-08,0.33333,0,1,0
90.55,410046.4,17.95393,1607909,2,3.303601e-07,0.33333,1,0,1
90.55,12764556,5061.329,50036352,3,1.06147e-08,0.33333,2,0,0
90.6,12892072,350257.1,8957758,1,2.022192e-08,0.33333,0,1,0
90.6,410046.3,17.72743,1607909,2,3.303601e-07,0.33333,0,0,1
90.6,12764522,5011.46,50036436,3,1.06147e-08,0.33333,0,2,0
90.65,12887515,348986.6,8963585,1,2.022192e-08,0.33333,0,0,0
90.65,410046.2,17.65242,1607909,2,3.303601e-07,0.33333,0,0,0
90.65,12764488,4962.081,50036519,3,1.06147e-08,0.33333,3,1,0
90.7,12882977,347719.4,8969391,1,2.022192e-08,0.33333,0,0,0
90.7,410046.1,17.52839,1607909,2,3.303601e-07,0.33333,0,0,0
90.7,12764455,4913.04,50036601,3,1.06147e-08,0.33333,0,1,0
90.75,12878457,346455,8975176,1,2.022192e-08,0.33333,0,0,0
90.75,410046,17.40558,1607910,2,3.303601e-07,0.33333,0,0,0
90.75,12764422,4864.63,50036683,3,1.06147e-08,0.33333,0,1,0
90.8,12873954,345193.6,8980940,1,2.022192e-08,0.33333,0,2,1
90.8,410045.8,17.28399,1607910,2,3.303601e-07,0.33333,0,0,1
90.8,12764389,4816.696,50036763,3,1.06147e-08,0.33333,2,2,0
90.85,12869470,343935.2,8986682,1,2.022192e-08,0.33333,0,0,1
90.85,410045.7,17.26309,1607910,2,3.303601e-07,0.33333,1,0,1
90.85,12764356,4769.185,50036843,3,1.06147e-08,0.33333,0,1,0
90.9,12865003,342679.9,8992404,1,2.022192e-08,0.33333,0,1,0
90.9,410045.6,17.04339,1607911,2,3.303601e-07,0.33333,0,0,0
90.9,12764324,4722.29,50036922,3,1.06147e-08,0.33333,0,0,0
90.95,12860555,341427.6,8998105,1,2.022192e-08,0.33333,0,0,0
90.95,410045.5,16.92536,1607911,2,3.303601e-07,0.33333,0,0,1
90.95,12764292,4675.808,50037001,3,1.06147e-08,0.33333,4,0,0
91,12856124,340178.6,9003785,1,2.022192e-08,0.33333,0,0,1
91,410045.4,16.70898,1607911,2,3.303601e-07,0.33333,0,0,1
91,12764261,4629.633,50037078,3,1.06147e-08,0.33333,1,0,0
91.05,12851711,338932.5,9009444,1,2.022192e-08,0.33333,0,0,0
91.05,410045.3,16.49474,1607911,2,3.303601e-07,0.33333,0,0,0
91.05,12764230,4584.112,50037155,3,1.06147e-08,0.33333,1,0,0
91.1,12847316,337689.4,9015082,1,2.022192e-08,0.33333,0,1,0
91.1,410045.1,16.33235,1607912,2,3.303601e-07,0.33333,0,0,0
91.1,12764199,4538.939,50037231,3,1.06147e-08,0.33333,0,0,0
91.15,12842938,336449.3,9020700,1,2.022192e-08,0.33333,0,0,0
91.15,410045,16.22132,1607912,2,3.303601e-07,0.33333,0,0,0
91.15,12764168,4494.261,50037306,3,1.06147e-08,0.33333,0,0,0
91.2,12838578,335212.4,9026297,1,2.022192e-08,0.33333,0,2,0
91.2,410044.9,16.06163,1607912,2,3.303601e-07,0.33333,1,0,0
91.2,12764138,4450.022,50037381,3,1.06147e-08,0.33333,0,0,0
91.25,12834235,333978.5,9031874,1,2.022192e-08,0.33333,0,0,0
91.25,410044.8,15.95326,1607912,2,3.303601e-07,0.33333,0,0,0
91.25,12764108,4406.219,50037455,3,1.06147e-08,0.33333,2,0,0
91.3,12829910,332747.8,9037430,1,2.022192e-08,0.33333,0,0,0
91.3,410044.7,15.79621,1607913,2,3.303601e-07,0.33333,1,0,1
91.3,12764078,4362.748,50037528,3,1.06147e-08,0.33333,0,1,0
91.35,12825602,331520.1,9042965,1,2.022192e-08,0.33333,0,0,1
91.35,410044.6,15.59095,1607913,2,3.303601e-07,0.33333,0,0,0
91.35,12764049,4319.803,50037600,3,1.06147e-08,0.33333,0,0,0
91.4,12821312,330295.5,9048480,1,2.022192e-08,0.33333,0,1,1
91.4,410044.5,15.43746,1607913,2,3.303601e-07,0.33333,0,0,0
91.4,12764020,4277.331,50037672,3,1.06147e-08,0.33333,2,0,0
91.45,12817038,329074,9053975,1,2.022192e-08,0.33333,0,0,1
91.45,410044.4,15.33524,1607914,2,3.303601e-07,0.33333,1,0,1
91.45,12763991,4235.178,50037743,3,1.06147e-08,0.33333,0,1,0
91.5,12812783,327855.6,9059449,1,2.022192e-08,0.33333,0,0,0
91.5,410044.3,15.13452,1607914,2,3.303601e-07,0.33333,1,0,0
91.5,12763962,4193.539,50037813,3,1.06147e-08,0.33333,1,1,0
91.55,12808544,326640.4,9064904,1,2.022192e-08,0.33333,0,0,2
91.55,410044.2,14.98552,1607914,2,3.303601e-07,0.33333,1,0,0
91.55,12763934,4152.161,50037882,3,1.06147e-08,0.33333,0,1,0
91.6,12804322,325428.1,9070337,1,2.022192e-08,0.33333,0,0,0
91.6,410044.1,14.838,1607914,2,3.303601e-07,0.33333,1,0,0
91.6,12763906,4111.339,50037951,3,1.06147e-08,0.33333,0,1,0
91.65,12800118,324219.1,9075751,1,2.022192e-08,0.33333,0,2,0
91.65,410044,14.69192,1607915,2,3.303601e-07,0.33333,4,0,0
91.65,12763878,4070.819,50038019,3,1.06147e-08,0.33333,1,0,0
91.7,12795930,323013.3,9081145,1,2.022192e-08,0.33333,0,0,3
91.7,410043.9,14.44778,1607915,2,3.303601e-07,0.33333,3,0,2
91.7,12763851,4030.698,50038087,3,1.06147e-08,0.33333,0,0,0
91.75,12791759,321810.5,9086518,1,2.022192e-08,0.33333,0,0,0
91.75,410043.8,14.05678,1607915,2,3.303601e-07,0.33333,0,0,0
91.75,12763824,3991.271,50038154,3,1.06147e-08,0.33333,1,1,0
91.8,12787605,320610.9,9091872,1,2.022192e-08,0.33333,0,0,0
91.8,410043.7,13.96815,1607915,2,3.303601e-07,0.33333,2,0,0
91.8,12763797,3951.883,50038220,3,1.06147e-08,0.33333,0,0,0
91.85,12783469,319414.4,9097205,1,2.022192e-08,0.33333,0,1,0
91.85,410043.6,13.73113,1607915,2,3.303601e-07,0.33333,0,0,0
91.85,12763770,3912.982,50038286,3,1.06147e-08,0.33333,0,0,0
91.9,12779348,318220.9,9102519,1,2.022192e-08,0.33333,0,1,0
91.9,410043.5,13.6457,1607916,2,3.303601e-07,0.33333,1,0,0
91.9,12763744,3874.465,50038350,3,1.06147e-08,0.33333,1,0,0
91.95,12775245,317030.7,9107812,1,2.022192e-08,0.33333,0,0,0
91.95,410043.4,13.51137,1607916,2,3.303601e-07,0.33333,1,0,0
91.95,12763718,3836.276,50038415,3,1.06147e-08,0.33333,2,1,0
92,12771158,315843.7,9113086,1,2.022192e-08,0.33333,0,0,1
92,410043.3,13.37835,1607916,2,3.303601e-07,0.33333,0,0,0
92,12763692,3798.364,50038478,3,1.06147e-08,0.33333,0,0,0
92.05,12767088,314659.7,9118340,1,2.022192e-08,0.33333,0,1,1
92.05,410043.2,13.24665,1607916,2,3.303601e-07,0.33333,2,0,0
92.05,12763666,3761.025,50038541,3,1.06147e-08,0.33333,0,0,0
92.1,12763034,313478.9,9123575,1,2.022192e-08,0.33333,0,1,1
92.1,410043.2,13.06649,1607917,2,3.303601e-07,0.33333,1,0,3
92.1,12763641,3724.052,50038604,3,1.06147e-08,0.33333,0,0,0
92.15,12758997,312301.1,9128790,1,2.022192e-08,0.33333,0,1,0
92.15,410043.1,12.78859,1607917,2,3.303601e-07,0.33333,1,0,0
92.15,12763616,3687.593,50038665,3,1.06147e-08,0.33333,1,2,0
92.2,12754977,311126.6,9133985,1,2.022192e-08,0.33333,0,2,2
92.2,410043,12.7622,1607917,2,3.303601e-07,0.33333,0,0,0
92.2,12763591,3651.144,50038727,3,1.06147e-08,0.33333,0,1,0
92.25,12750972,309955.1,9139160,1,2.022192e-08,0.33333,0,1,2
92.25,410042.9,12.78582,1607917,2,3.303601e-07,0.33333,1,0,1
92.25,12763566,3615.254,50038787,3,1.06147e-08,0.33333,2,0,0
92.3,12746985,308786.9,9144316,1,2.022192e-08,0.33333,0,0,0
92.3,410042.8,12.6102,1607917,2,3.303601e-07,0.33333,1,0,2
92.3,12763542,3579.716,50038847,3,1.06147e-08,0.33333,2,0,0
92.35,12743013,307622,9149453,1,2.022192e-08,0.33333,0,0,0
92.35,410042.7,12.33679,1607918,2,3.303601e-07,0.33333,0,0,0
92.35,12763518,3544.478,50038906,3,1.06147e-08,0.33333,2,2,0
92.4,12739057,306460.2,9154570,1,2.022192e-08,0.33333,0,2,1
92.4,410042.6,12.31485,1607918,2,3.303601e-07,0.33333,0,0,0
92.4,12763494,3509.389,50038965,3,1.06147e-08,0.33333,1,0,0
92.45,12735118,305301.4,9159668,1,2.022192e-08,0.33333,0,1,0
92.45,410042.6,12.29312,1607918,2,3.303601e-07,0.33333,0,0,0
92.45,12763470,3474.843,50039023,3,1.06147e-08,0.33333,0,0,0
92.5,12731195,304145.8,9164747,1,2.022192e-08,0.33333,0,0,1
92.5,410042.5,12.22185,1607918,2,3.303601e-07,0.33333,0,0,0
92.5,12763447,3440.638,50039081,3,1.06147e-08,0.33333,1,0,0
92.55,12727288,302993.5,9169806,1,2.022192e-08,0.33333,0,2,0
92.55,410042.4,12.10153,1607918,2,3.303601e-07,0.33333,0,0,1
92.55,12763424,3406.769,50039138,3,1.06147e-08,0.33333,1,0,0
92.6,12723397,301844.3,9174847,1,2.022192e-08,0.33333,0,1,1
92.6,410042.3,12.03215,1607919,2,3.303601e-07,0.33333,1,0,0
92.6,12763401,3373.234,50039195,3,1.06147e-08,0.33333,0,0,0
92.65,12719522,300698.2,9179868,1,2.022192e-08,0.33333,0,1,0
92.65,410042.2,11.9137,1607919,2,3.303601e-07,0.33333,0,0,2
92.65,12763378,3340.078,50039251,3,1.06147e-08,0.33333,0,1,0
92.7,12715663,299555.3,9184870,1,2.022192e-08,0.33333,0,1,1
92.7,410042.1,11.79641,1607919,2,3.303601e-07,0.33333,0,0,0
92.7,12763355,3307.249,50039306,3,1.06147e-08,0.33333,2,0,0
92.75,12711819,298415.7,9189853,1,2.022192e-08,0.33333,0,0,0
92.75,410042.1,11.73003,1607919,2,3.303601e-07,0.33333,1,0,0
92.75,12763333,3274.644,50039361,3,1.06147e-08,0.33333,1,0,0
92.8,12707992,297279.4,9194817,1,2.022192e-08,0.33333,0,0,0
92.8,410042,11.5648,1607919,2,3.303601e-07,0.33333,0,0,1
92.8,12763311,3242.359,50039415,3,1.06147e-08,0.33333,1,0,0
